id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_komoditas,produksi_sayuran,satuan,tahun
3907,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CABE BESAR,167.92,TON,2018
3908,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CABE RAWIT,143.33,TON,2018
3909,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JAMUR,7.4,TON,2018
3910,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KACANG MERAH,72.3,TON,2018
3911,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KACANG PANJANG,145.64,TON,2018
3912,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KANGKUNG,115.34,TON,2018
3913,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMBANG KOL,126.29,TON,2018
3914,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KENTANG,300.0,TON,2018
3915,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KETIMUN,193.73,TON,2018
3916,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KUBIS,128.05,TON,2018
3917,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LABU SIAM,594.44,TON,2018
3918,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LOBAK,122.05,TON,2018
3919,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MELON,0.0,TON,2018
3920,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PAPRIKA,359.84,TON,2018
3921,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PETSAI/SAWI,105.82,TON,2018
3922,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SEMANGKA,0.0,TON,2018
3923,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,STROBERI,312.59,TON,2018
3924,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TERUNG,165.81,TON,2018
3925,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TOMAT,215.53,TON,2018
3926,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,WORTEL,95.67,TON,2018
3927,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAWANG DAUN,14.13,TON,2018
3928,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAWANG MERAH,5.0,TON,2018
3929,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAWANG PUTIH,0.0,TON,2018
3930,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAYAM,11.4,TON,2018
3931,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BLEWAH,0.0,TON,2018
3932,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUNCIS,3.88,TON,2018
3933,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CABE BESAR,24.03,TON,2018
3934,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CABE RAWIT,33.96,TON,2018
3935,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JAMUR,4.29,TON,2018
3936,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KACANG MERAH,5.83,TON,2018
3937,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KACANG PANJANG,32.67,TON,2018
3938,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KANGKUNG,27.4,TON,2018
3939,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMBANG KOL,0.0,TON,2018
3940,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KENTANG,0.0,TON,2018
3941,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KETIMUN,38.08,TON,2018
3942,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KUBIS,15.67,TON,2018
3943,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LABU SIAM,0.0,TON,2018
3944,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LOBAK,0.0,TON,2018
3945,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MELON,510.0,TON,2018
3946,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PAPRIKA,0.0,TON,2018
3947,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PETSAI/SAWI,21.8,TON,2018
3948,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SEMANGKA,110.0,TON,2018
3949,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,STROBERI,0.0,TON,2018
3950,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TERUNG,74.13,TON,2018
3951,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TOMAT,18.0,TON,2018
3952,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,WORTEL,0.0,TON,2018
3953,32,JAWA BARAT,3271,KOTA BOGOR,BAWANG DAUN,0.0,TON,2018
3954,32,JAWA BARAT,3271,KOTA BOGOR,BAWANG MERAH,0.0,TON,2018
3955,32,JAWA BARAT,3271,KOTA BOGOR,BAWANG PUTIH,0.0,TON,2018
3956,32,JAWA BARAT,3271,KOTA BOGOR,BAYAM,41.13,TON,2018
3957,32,JAWA BARAT,3271,KOTA BOGOR,BLEWAH,0.0,TON,2018
3958,32,JAWA BARAT,3271,KOTA BOGOR,BUNCIS,139.71,TON,2018
3959,32,JAWA BARAT,3271,KOTA BOGOR,CABE BESAR,113.53,TON,2018
3960,32,JAWA BARAT,3271,KOTA BOGOR,CABE RAWIT,128.14,TON,2018
3961,32,JAWA BARAT,3271,KOTA BOGOR,JAMUR,30.12,TON,2018
3962,32,JAWA BARAT,3271,KOTA BOGOR,KACANG MERAH,88.08,TON,2018
3963,32,JAWA BARAT,3271,KOTA BOGOR,KACANG PANJANG,146.55,TON,2018
3964,32,JAWA BARAT,3271,KOTA BOGOR,KANGKUNG,137.87,TON,2018
3965,32,JAWA BARAT,3271,KOTA BOGOR,KEMBANG KOL,0.0,TON,2018
3966,32,JAWA BARAT,3271,KOTA BOGOR,KENTANG,0.0,TON,2018
3967,32,JAWA BARAT,3271,KOTA BOGOR,KETIMUN,196.78,TON,2018
3968,32,JAWA BARAT,3271,KOTA BOGOR,KUBIS,0.0,TON,2018
3969,32,JAWA BARAT,3271,KOTA BOGOR,LABU SIAM,638.75,TON,2018
3970,32,JAWA BARAT,3271,KOTA BOGOR,LOBAK,0.0,TON,2018
3971,32,JAWA BARAT,3271,KOTA BOGOR,MELON,0.0,TON,2018
3972,32,JAWA BARAT,3271,KOTA BOGOR,PAPRIKA,0.0,TON,2018
3973,32,JAWA BARAT,3271,KOTA BOGOR,PETSAI/SAWI,120.0,TON,2018
3974,32,JAWA BARAT,3271,KOTA BOGOR,SEMANGKA,195.0,TON,2018
3975,32,JAWA BARAT,3271,KOTA BOGOR,STROBERI,0.0,TON,2018
3976,32,JAWA BARAT,3271,KOTA BOGOR,TERUNG,270.96,TON,2018
3977,32,JAWA BARAT,3271,KOTA BOGOR,TOMAT,320.63,TON,2018
3978,32,JAWA BARAT,3271,KOTA BOGOR,WORTEL,0.0,TON,2018
3979,32,JAWA BARAT,3272,KOTA SUKABUMI,BAWANG DAUN,0.0,TON,2018
3980,32,JAWA BARAT,3272,KOTA SUKABUMI,BAWANG MERAH,100.0,TON,2018
3981,32,JAWA BARAT,3272,KOTA SUKABUMI,BAWANG PUTIH,0.0,TON,2018
3982,32,JAWA BARAT,3272,KOTA SUKABUMI,BAYAM,0.0,TON,2018
3983,32,JAWA BARAT,3272,KOTA SUKABUMI,BLEWAH,0.0,TON,2018
3984,32,JAWA BARAT,3272,KOTA SUKABUMI,BUNCIS,136.0,TON,2018
3985,32,JAWA BARAT,3272,KOTA SUKABUMI,CABE BESAR,122.5,TON,2018
3986,32,JAWA BARAT,3272,KOTA SUKABUMI,CABE RAWIT,88.33,TON,2018
3987,32,JAWA BARAT,3272,KOTA SUKABUMI,JAMUR,2.93,TON,2018
3988,32,JAWA BARAT,3272,KOTA SUKABUMI,KACANG MERAH,0.0,TON,2018
3989,32,JAWA BARAT,3272,KOTA SUKABUMI,KACANG PANJANG,163.17,TON,2018
3990,32,JAWA BARAT,3272,KOTA SUKABUMI,KANGKUNG,507.35,TON,2018
3991,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMBANG KOL,0.0,TON,2018
3992,32,JAWA BARAT,3272,KOTA SUKABUMI,KENTANG,0.0,TON,2018
3993,32,JAWA BARAT,3272,KOTA SUKABUMI,KETIMUN,153.97,TON,2018
3994,32,JAWA BARAT,3272,KOTA SUKABUMI,KUBIS,0.0,TON,2018
3995,32,JAWA BARAT,3272,KOTA SUKABUMI,LABU SIAM,0.0,TON,2018
3996,32,JAWA BARAT,3272,KOTA SUKABUMI,LOBAK,0.0,TON,2018
3997,32,JAWA BARAT,3272,KOTA SUKABUMI,MELON,0.0,TON,2018
3998,32,JAWA BARAT,3272,KOTA SUKABUMI,PAPRIKA,0.0,TON,2018
3999,32,JAWA BARAT,3272,KOTA SUKABUMI,PETSAI/SAWI,120.0,TON,2018
4000,32,JAWA BARAT,3272,KOTA SUKABUMI,SEMANGKA,0.0,TON,2018
4001,32,JAWA BARAT,3272,KOTA SUKABUMI,STROBERI,0.0,TON,2018
4002,32,JAWA BARAT,3272,KOTA SUKABUMI,TERUNG,259.45,TON,2018
4003,32,JAWA BARAT,3272,KOTA SUKABUMI,TOMAT,173.45,TON,2018
4004,32,JAWA BARAT,3272,KOTA SUKABUMI,WORTEL,0.0,TON,2018
4005,32,JAWA BARAT,3273,KOTA BANDUNG,BAWANG DAUN,3.07,TON,2018
4006,32,JAWA BARAT,3273,KOTA BANDUNG,BAWANG MERAH,0.0,TON,2018
4007,32,JAWA BARAT,3273,KOTA BANDUNG,BAWANG PUTIH,0.0,TON,2018
4008,32,JAWA BARAT,3273,KOTA BANDUNG,BAYAM,1.0,TON,2018
4009,32,JAWA BARAT,3273,KOTA BANDUNG,BLEWAH,0.0,TON,2018
4010,32,JAWA BARAT,3273,KOTA BANDUNG,BUNCIS,0.0,TON,2018
4011,32,JAWA BARAT,3273,KOTA BANDUNG,CABE BESAR,0.0,TON,2018
4012,32,JAWA BARAT,3273,KOTA BANDUNG,CABE RAWIT,0.0,TON,2018
4013,32,JAWA BARAT,3273,KOTA BANDUNG,JAMUR,0.0,TON,2018
4014,32,JAWA BARAT,3273,KOTA BANDUNG,KACANG MERAH,1.67,TON,2018
4015,32,JAWA BARAT,3273,KOTA BANDUNG,KACANG PANJANG,0.0,TON,2018
4016,32,JAWA BARAT,3273,KOTA BANDUNG,KANGKUNG,4.59,TON,2018
4017,32,JAWA BARAT,3273,KOTA BANDUNG,KEMBANG KOL,2.4,TON,2018
4018,32,JAWA BARAT,3273,KOTA BANDUNG,KENTANG,0.0,TON,2018
4019,32,JAWA BARAT,3273,KOTA BANDUNG,KETIMUN,1.0,TON,2018
4020,32,JAWA BARAT,3273,KOTA BANDUNG,KUBIS,2.33,TON,2018
4021,32,JAWA BARAT,3273,KOTA BANDUNG,LABU SIAM,2.0,TON,2018
4022,32,JAWA BARAT,3273,KOTA BANDUNG,LOBAK,1.0,TON,2018
4023,32,JAWA BARAT,3273,KOTA BANDUNG,MELON,0.0,TON,2018
4024,32,JAWA BARAT,3273,KOTA BANDUNG,PAPRIKA,0.0,TON,2018
4025,32,JAWA BARAT,3273,KOTA BANDUNG,PETSAI/SAWI,1.25,TON,2018
4026,32,JAWA BARAT,3273,KOTA BANDUNG,SEMANGKA,0.0,TON,2018
4027,32,JAWA BARAT,3273,KOTA BANDUNG,STROBERI,0.0,TON,2018
4028,32,JAWA BARAT,3273,KOTA BANDUNG,TERUNG,0.0,TON,2018
4029,32,JAWA BARAT,3273,KOTA BANDUNG,TOMAT,1.0,TON,2018
4030,32,JAWA BARAT,3273,KOTA BANDUNG,WORTEL,0.0,TON,2018
4031,32,JAWA BARAT,3274,KOTA CIREBON,BAWANG DAUN,0.0,TON,2018
4032,32,JAWA BARAT,3274,KOTA CIREBON,BAWANG MERAH,126.0,TON,2018
4033,32,JAWA BARAT,3274,KOTA CIREBON,BAWANG PUTIH,0.0,TON,2018
4034,32,JAWA BARAT,3274,KOTA CIREBON,BAYAM,3.5,TON,2018
4035,32,JAWA BARAT,3274,KOTA CIREBON,BLEWAH,0.0,TON,2018
4036,32,JAWA BARAT,3274,KOTA CIREBON,BUNCIS,0.0,TON,2018
4037,32,JAWA BARAT,3274,KOTA CIREBON,CABE BESAR,76.93,TON,2018
4038,32,JAWA BARAT,3274,KOTA CIREBON,CABE RAWIT,0.0,TON,2018
4039,32,JAWA BARAT,3274,KOTA CIREBON,JAMUR,0.0,TON,2018
4040,32,JAWA BARAT,3274,KOTA CIREBON,KACANG MERAH,0.0,TON,2018
4041,32,JAWA BARAT,3274,KOTA CIREBON,KACANG PANJANG,0.0,TON,2018
4042,32,JAWA BARAT,3274,KOTA CIREBON,KANGKUNG,4.11,TON,2018
4043,32,JAWA BARAT,3274,KOTA CIREBON,KEMBANG KOL,0.0,TON,2018
4044,32,JAWA BARAT,3274,KOTA CIREBON,KENTANG,0.0,TON,2018
4045,32,JAWA BARAT,3274,KOTA CIREBON,KETIMUN,0.0,TON,2018
4046,32,JAWA BARAT,3274,KOTA CIREBON,KUBIS,0.0,TON,2018
4047,32,JAWA BARAT,3274,KOTA CIREBON,LABU SIAM,0.0,TON,2018
4048,32,JAWA BARAT,3274,KOTA CIREBON,LOBAK,0.0,TON,2018
4049,32,JAWA BARAT,3274,KOTA CIREBON,MELON,0.0,TON,2018
4050,32,JAWA BARAT,3274,KOTA CIREBON,PAPRIKA,0.0,TON,2018
4051,32,JAWA BARAT,3274,KOTA CIREBON,PETSAI/SAWI,0.0,TON,2018
4052,32,JAWA BARAT,3274,KOTA CIREBON,SEMANGKA,60.0,TON,2018
4053,32,JAWA BARAT,3274,KOTA CIREBON,STROBERI,0.0,TON,2018
4054,32,JAWA BARAT,3274,KOTA CIREBON,TERUNG,0.0,TON,2018
4055,32,JAWA BARAT,3274,KOTA CIREBON,TOMAT,0.0,TON,2018
4056,32,JAWA BARAT,3274,KOTA CIREBON,WORTEL,0.0,TON,2018
4057,32,JAWA BARAT,3275,KOTA BEKASI,BAWANG DAUN,0.0,TON,2018
4058,32,JAWA BARAT,3275,KOTA BEKASI,BAWANG MERAH,0.0,TON,2018
4059,32,JAWA BARAT,3275,KOTA BEKASI,BAWANG PUTIH,0.0,TON,2018
4060,32,JAWA BARAT,3275,KOTA BEKASI,BAYAM,60.9,TON,2018
4061,32,JAWA BARAT,3275,KOTA BEKASI,BLEWAH,1.0,TON,2018
4062,32,JAWA BARAT,3275,KOTA BEKASI,BUNCIS,0.0,TON,2018
4063,32,JAWA BARAT,3275,KOTA BEKASI,CABE BESAR,30.0,TON,2018
4064,32,JAWA BARAT,3275,KOTA BEKASI,CABE RAWIT,3.58,TON,2018
4065,32,JAWA BARAT,3275,KOTA BEKASI,JAMUR,1.56,TON,2018
4066,32,JAWA BARAT,3275,KOTA BEKASI,KACANG MERAH,0.0,TON,2018
4067,32,JAWA BARAT,3275,KOTA BEKASI,KACANG PANJANG,9.85,TON,2018
4068,32,JAWA BARAT,3275,KOTA BEKASI,KANGKUNG,66.05,TON,2018
4069,32,JAWA BARAT,3275,KOTA BEKASI,KEMBANG KOL,0.0,TON,2018
4070,32,JAWA BARAT,3275,KOTA BEKASI,KENTANG,0.0,TON,2018
4071,32,JAWA BARAT,3275,KOTA BEKASI,KETIMUN,6.71,TON,2018
4072,32,JAWA BARAT,3275,KOTA BEKASI,KUBIS,0.0,TON,2018
4073,32,JAWA BARAT,3275,KOTA BEKASI,LABU SIAM,0.0,TON,2018
4074,32,JAWA BARAT,3275,KOTA BEKASI,LOBAK,0.0,TON,2018
4075,32,JAWA BARAT,3275,KOTA BEKASI,MELON,0.0,TON,2018
4076,32,JAWA BARAT,3275,KOTA BEKASI,PAPRIKA,0.0,TON,2018
4077,32,JAWA BARAT,3275,KOTA BEKASI,PETSAI/SAWI,67.17,TON,2018
4078,32,JAWA BARAT,3275,KOTA BEKASI,SEMANGKA,0.0,TON,2018
4079,32,JAWA BARAT,3275,KOTA BEKASI,STROBERI,0.0,TON,2018
4080,32,JAWA BARAT,3275,KOTA BEKASI,TERUNG,106.0,TON,2018
4081,32,JAWA BARAT,3275,KOTA BEKASI,TOMAT,0.0,TON,2018
4082,32,JAWA BARAT,3275,KOTA BEKASI,WORTEL,0.0,TON,2018
4083,32,JAWA BARAT,3276,KOTA DEPOK,BAWANG DAUN,0.0,TON,2018
4084,32,JAWA BARAT,3276,KOTA DEPOK,BAWANG MERAH,0.0,TON,2018
4085,32,JAWA BARAT,3276,KOTA DEPOK,BAWANG PUTIH,0.0,TON,2018
4086,32,JAWA BARAT,3276,KOTA DEPOK,BAYAM,27.55,TON,2018
4087,32,JAWA BARAT,3276,KOTA DEPOK,BLEWAH,0.0,TON,2018
4088,32,JAWA BARAT,3276,KOTA DEPOK,BUNCIS,0.0,TON,2018
4089,32,JAWA BARAT,3276,KOTA DEPOK,CABE BESAR,0.0,TON,2018
4090,32,JAWA BARAT,3276,KOTA DEPOK,CABE RAWIT,45.0,TON,2018
4091,32,JAWA BARAT,3276,KOTA DEPOK,JAMUR,0.0,TON,2018
4092,32,JAWA BARAT,3276,KOTA DEPOK,KACANG MERAH,0.0,TON,2018
4093,32,JAWA BARAT,3276,KOTA DEPOK,KACANG PANJANG,23.71,TON,2018
4094,32,JAWA BARAT,3276,KOTA DEPOK,KANGKUNG,49.38,TON,2018
4095,32,JAWA BARAT,3276,KOTA DEPOK,KEMBANG KOL,0.0,TON,2018
4096,32,JAWA BARAT,3276,KOTA DEPOK,KENTANG,0.0,TON,2018
4097,32,JAWA BARAT,3276,KOTA DEPOK,KETIMUN,17.0,TON,2018
4098,32,JAWA BARAT,3276,KOTA DEPOK,KUBIS,0.0,TON,2018
4099,32,JAWA BARAT,3276,KOTA DEPOK,LABU SIAM,0.0,TON,2018
4100,32,JAWA BARAT,3276,KOTA DEPOK,LOBAK,0.0,TON,2018
4101,32,JAWA BARAT,3276,KOTA DEPOK,MELON,0.0,TON,2018
4102,32,JAWA BARAT,3276,KOTA DEPOK,PAPRIKA,0.0,TON,2018
4103,32,JAWA BARAT,3276,KOTA DEPOK,PETSAI/SAWI,0.0,TON,2018
4104,32,JAWA BARAT,3276,KOTA DEPOK,SEMANGKA,0.0,TON,2018
4105,32,JAWA BARAT,3276,KOTA DEPOK,STROBERI,0.0,TON,2018
4106,32,JAWA BARAT,3276,KOTA DEPOK,TERUNG,61.33,TON,2018
4107,32,JAWA BARAT,3276,KOTA DEPOK,TOMAT,0.0,TON,2018
4108,32,JAWA BARAT,3276,KOTA DEPOK,WORTEL,0.0,TON,2018
4109,32,JAWA BARAT,3277,KOTA CIMAHI,BAWANG DAUN,3.89,TON,2018
4110,32,JAWA BARAT,3277,KOTA CIMAHI,BAWANG MERAH,0.0,TON,2018
4111,32,JAWA BARAT,3277,KOTA CIMAHI,BAWANG PUTIH,0.0,TON,2018
4112,32,JAWA BARAT,3277,KOTA CIMAHI,BAYAM,3.11,TON,2018
4113,32,JAWA BARAT,3277,KOTA CIMAHI,BLEWAH,0.0,TON,2018
4114,32,JAWA BARAT,3277,KOTA CIMAHI,BUNCIS,45.0,TON,2018
4115,32,JAWA BARAT,3277,KOTA CIMAHI,CABE BESAR,140.0,TON,2018
4116,32,JAWA BARAT,3277,KOTA CIMAHI,CABE RAWIT,0.0,TON,2018
4117,32,JAWA BARAT,3277,KOTA CIMAHI,JAMUR,5.42,TON,2018
4118,32,JAWA BARAT,3277,KOTA CIMAHI,KACANG MERAH,0.0,TON,2018
4119,32,JAWA BARAT,3277,KOTA CIMAHI,KACANG PANJANG,53.33,TON,2018
4120,32,JAWA BARAT,3277,KOTA CIMAHI,KANGKUNG,235.16,TON,2018
4121,32,JAWA BARAT,3277,KOTA CIMAHI,KEMBANG KOL,40.0,TON,2018
4122,32,JAWA BARAT,3277,KOTA CIMAHI,KENTANG,0.0,TON,2018
4123,32,JAWA BARAT,3277,KOTA CIMAHI,KETIMUN,55.0,TON,2018
4124,32,JAWA BARAT,3277,KOTA CIMAHI,KUBIS,250.0,TON,2018
4125,32,JAWA BARAT,3277,KOTA CIMAHI,LABU SIAM,142.0,TON,2018
4126,32,JAWA BARAT,3277,KOTA CIMAHI,LOBAK,0.0,TON,2018
4127,32,JAWA BARAT,3277,KOTA CIMAHI,MELON,0.0,TON,2018
4128,32,JAWA BARAT,3277,KOTA CIMAHI,PAPRIKA,0.0,TON,2018
4129,32,JAWA BARAT,3277,KOTA CIMAHI,PETSAI/SAWI,10.31,TON,2018
4130,32,JAWA BARAT,3277,KOTA CIMAHI,SEMANGKA,0.0,TON,2018
4131,32,JAWA BARAT,3277,KOTA CIMAHI,STROBERI,0.0,TON,2018
4132,32,JAWA BARAT,3277,KOTA CIMAHI,TERUNG,150.0,TON,2018
4133,32,JAWA BARAT,3277,KOTA CIMAHI,TOMAT,0.0,TON,2018
4134,32,JAWA BARAT,3277,KOTA CIMAHI,WORTEL,0.0,TON,2018
4135,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAWANG DAUN,50.0,TON,2018
4136,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAWANG MERAH,0.0,TON,2018
4137,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAWANG PUTIH,0.0,TON,2018
4138,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAYAM,31.67,TON,2018
4139,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BLEWAH,0.0,TON,2018
4140,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUNCIS,71.43,TON,2018
4141,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CABE BESAR,64.34,TON,2018
4142,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CABE RAWIT,42.07,TON,2018
4143,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JAMUR,3.42,TON,2018
4144,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KACANG MERAH,0.0,TON,2018
4145,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KACANG PANJANG,67.5,TON,2018
4146,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KANGKUNG,30.83,TON,2018
4147,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMBANG KOL,0.0,TON,2018
4148,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KENTANG,0.0,TON,2018
4149,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KETIMUN,81.83,TON,2018
4150,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KUBIS,0.0,TON,2018
4151,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LABU SIAM,0.0,TON,2018
4152,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LOBAK,0.0,TON,2018
4153,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MELON,0.0,TON,2018
4154,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PAPRIKA,0.0,TON,2018
4155,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PETSAI/SAWI,30.0,TON,2018
4156,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SEMANGKA,0.0,TON,2018
4157,32,JAWA BARAT,3278,KOTA TASIKMALAYA,STROBERI,0.0,TON,2018
4158,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TERUNG,70.89,TON,2018
4159,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TOMAT,50.0,TON,2018
4160,32,JAWA BARAT,3278,KOTA TASIKMALAYA,WORTEL,0.0,TON,2018
4161,32,JAWA BARAT,3279,KOTA BANJAR,BAWANG DAUN,0.0,TON,2018
4162,32,JAWA BARAT,3279,KOTA BANJAR,BAWANG MERAH,0.0,TON,2018
4163,32,JAWA BARAT,3279,KOTA BANJAR,BAWANG PUTIH,0.0,TON,2018
4164,32,JAWA BARAT,3279,KOTA BANJAR,BAYAM,50.54,TON,2018
4165,32,JAWA BARAT,3279,KOTA BANJAR,BLEWAH,0.0,TON,2018
4166,32,JAWA BARAT,3279,KOTA BANJAR,BUNCIS,0.0,TON,2018
4167,32,JAWA BARAT,3279,KOTA BANJAR,CABE BESAR,91.39,TON,2018
4168,32,JAWA BARAT,3279,KOTA BANJAR,CABE RAWIT,81.83,TON,2018
4169,32,JAWA BARAT,3279,KOTA BANJAR,JAMUR,3.96,TON,2018
4170,32,JAWA BARAT,3279,KOTA BANJAR,KACANG MERAH,0.0,TON,2018
4171,32,JAWA BARAT,3279,KOTA BANJAR,KACANG PANJANG,95.03,TON,2018
4172,32,JAWA BARAT,3279,KOTA BANJAR,KANGKUNG,59.36,TON,2018
4173,32,JAWA BARAT,3279,KOTA BANJAR,KEMBANG KOL,0.0,TON,2018
4174,32,JAWA BARAT,3279,KOTA BANJAR,KENTANG,0.0,TON,2018
4175,32,JAWA BARAT,3279,KOTA BANJAR,KETIMUN,145.14,TON,2018
4176,32,JAWA BARAT,3279,KOTA BANJAR,KUBIS,0.0,TON,2018
4177,32,JAWA BARAT,3279,KOTA BANJAR,LABU SIAM,0.0,TON,2018
4178,32,JAWA BARAT,3279,KOTA BANJAR,LOBAK,0.0,TON,2018
4179,32,JAWA BARAT,3279,KOTA BANJAR,MELON,0.0,TON,2018
4180,32,JAWA BARAT,3279,KOTA BANJAR,PAPRIKA,0.0,TON,2018
4181,32,JAWA BARAT,3279,KOTA BANJAR,PETSAI/SAWI,33.12,TON,2018
4182,32,JAWA BARAT,3279,KOTA BANJAR,SEMANGKA,0.0,TON,2018
4183,32,JAWA BARAT,3279,KOTA BANJAR,STROBERI,0.0,TON,2018
4184,32,JAWA BARAT,3279,KOTA BANJAR,TERUNG,110.93,TON,2018
4185,32,JAWA BARAT,3279,KOTA BANJAR,TOMAT,126.61,TON,2018
4186,32,JAWA BARAT,3279,KOTA BANJAR,WORTEL,0.0,TON,2018
4187,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAWANG DAUN,77.62,TON,2019
4188,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAWANG MERAH,0.0,TON,2019
4189,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAWANG PUTIH,53.67,TON,2019
4190,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAYAM,87.4,TON,2019
4191,32,JAWA BARAT,3201,KABUPATEN BOGOR,BLEWAH,0.0,TON,2019
4192,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUNCIS,120.38,TON,2019
4193,32,JAWA BARAT,3201,KABUPATEN BOGOR,CABE BESAR,71.68,TON,2019
4194,32,JAWA BARAT,3201,KABUPATEN BOGOR,CABE RAWIT,65.01,TON,2019
4195,32,JAWA BARAT,3201,KABUPATEN BOGOR,JAMUR,5.53,TON,2019
4196,32,JAWA BARAT,3201,KABUPATEN BOGOR,KACANG MERAH,36.18,TON,2019
4197,32,JAWA BARAT,3201,KABUPATEN BOGOR,KACANG PANJANG,102.72,TON,2019
4198,32,JAWA BARAT,3201,KABUPATEN BOGOR,KANGKUNG,125.43,TON,2019
4199,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMBANG KOL,131.46,TON,2019
4200,32,JAWA BARAT,3201,KABUPATEN BOGOR,KENTANG,6.32,TON,2019
4201,32,JAWA BARAT,3201,KABUPATEN BOGOR,KETIMUN,152.24,TON,2019
4202,32,JAWA BARAT,3201,KABUPATEN BOGOR,KUBIS,158.85,TON,2019
4203,32,JAWA BARAT,3201,KABUPATEN BOGOR,LABU SIAM,391.32,TON,2019
4204,32,JAWA BARAT,3201,KABUPATEN BOGOR,LOBAK,96.38,TON,2019
4205,32,JAWA BARAT,3201,KABUPATEN BOGOR,MELON,0.0,TON,2019
