,PAYS,Code,Location,Longitude,Latitude,Date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
0,SE,1,RISOE,12.07,55.7,86/04/27,1.0,0.0,0.24
1,SE,1,RISOE,12.07,55.7,86/04/28,0.0046,0.00054,0.00098
2,SE,1,RISOE,12.07,55.7,86/04/29,0.0147,0.0043,0.0074
3,SE,1,RISOE,12.07,55.7,86/04/29,0.00061,0.0,9e-05
4,SE,1,RISOE,12.07,55.7,86/04/30,0.00075,0.0001,0.00028
5,SE,1,RISOE,12.07,55.7,86/05/01,0.00053,0.0,0.0002
6,SE,1,RISOE,12.07,55.7,86/05/02,0.0176,0.0,0.00022
7,SE,1,RISOE,12.07,55.7,86/05/03,0.2239,0.00212,0.00356
8,SE,1,RISOE,12.07,55.7,86/05/04,0.41,0.0142,0.0227
9,SE,1,RISOE,12.07,55.7,86/05/04,0.264303,0.014342,0.023966
10,SE,1,RISOE,12.07,55.7,86/05/05,0.362,0.00965,0.01544
11,SE,1,RISOE,12.07,55.7,86/05/05,0.28,0.0046,0.00741
12,SE,1,RISOE,12.07,55.7,86/05/06,0.334,0.0073,0.0124
13,SE,1,RISOE,12.07,55.7,86/05/06,0.164,0.0039,0.0064
14,SE,1,RISOE,12.07,55.7,86/05/07,0.496,0.0824,0.1544
15,SE,1,RISOE,12.07,55.7,86/05/11,0.017902,0.007964,0.014449
16,SE,1,RISOE,12.07,55.7,86/05/13,0.004299,0.000464,0.000739
17,SE,1,RISOE,12.07,55.7,86/05/14,0.008252,0.001236,0.002272
18,SE,1,RISOE,12.07,55.7,86/05/15,0.003245,0.000487,0.000881
19,SE,1,RISOE,12.07,55.7,86/05/16,0.001505,0.000169,0.000292
20,SE,1,RISOE,12.07,55.7,86/05/17,0.002772,0.000451,0.000783
21,SE,1,RISOE,12.07,55.7,86/05/18,0.001664,0.000388,0.000745
22,SE,1,RISOE,12.07,55.7,86/05/19,0.002248,0.001367,0.002421
23,SE,1,RISOE,12.07,55.7,86/05/20,0.002507,0.001439,0.002599
24,SE,1,RISOE,12.07,55.7,86/05/21,0.002007,0.000783,0.001323
25,SE,1,RISOE,12.07,55.7,86/05/22,0.00281,0.001022,0.001773
26,SE,1,RISOE,12.07,55.7,86/05/25,0.001805,0.001221,0.002275
27,SE,1,RISOE,12.07,55.7,86/05/26,0.001029,0.000749,0.0013
28,SE,1,RISOE,12.07,55.7,86/05/27,0.000517,0.000315,0.000594
29,SE,1,RISOE,12.07,55.7,86/05/28,0.000482,0.000196,0.00033
30,SE,1,RISOE,12.07,55.7,86/05/29,0.000533,0.000146,0.00033
31,DE,2,AACHEN(DWD),6.1,50.76,86/05/02,1.905,0.592,
32,DE,2,AACHEN(DWD),6.1,50.76,86/05/03,2.257,0.592,
33,DE,2,AACHEN(DWD),6.1,50.76,86/05/04,0.684,0.2,
34,DE,2,AACHEN(DWD),6.1,50.76,86/05/05,0.074,0.0,
35,DE,2,AACHEN(DWD),6.1,50.76,86/05/06,0.054,0.022,
36,DE,2,AACHEN(DWD),6.1,50.76,86/05/07,0.04,0.0081,
37,DE,2,AACHEN(DWD),6.1,50.76,86/05/08,0.0085,0.0012,
38,DE,2,AACHEN(DWD),6.1,50.76,86/05/09,0.0067,0.0005,
39,DE,2,AACHEN(DWD),6.1,50.76,86/05/10,0.0052,0.0007,
40,DE,2,AACHEN(DWD),6.1,50.76,86/05/11,0.0063,0.0007,
41,DE,2,AACHEN(DWD),6.1,50.76,86/05/12,0.006,0.001,
42,DE,2,AACHEN(DWD),6.1,50.76,86/05/19,0.0029,0.00082,
43,DE,2,AACHEN(DWD),6.1,50.76,86/05/26,0.0017,0.00077,
44,DE,2,AACHEN(RWTH),6.1,50.76,86/05/01,0.0,0.07,
45,DE,2,AACHEN(RWTH),6.1,50.76,86/05/02,0.0,0.98,
46,DE,2,AACHEN(RWTH),6.1,50.76,86/05/02,0.0,1.6,
47,DE,2,AACHEN(RWTH),6.1,50.76,86/05/02,0.0,0.92,
48,DE,2,AACHEN(RWTH),6.1,50.76,86/05/02,0.0,0.56,
49,DE,2,AACHEN(RWTH),6.1,50.76,86/05/02,0.0,0.7,
50,DE,2,AACHEN(RWTH),6.1,50.76,86/05/03,0.0,0.0,
51,DE,2,AACHEN(RWTH),6.1,50.76,86/05/03,0.0,0.0,
52,DE,2,AACHEN(RWTH),6.1,50.76,86/05/03,0.0,0.0,
53,DE,2,AACHEN(RWTH),6.1,50.76,86/05/03,0.0,0.36,
54,DE,2,AACHEN(RWTH),6.1,50.76,86/05/03,0.0,0.27,
55,DE,2,AACHEN(RWTH),6.1,50.76,86/05/03,0.0,0.0,
56,DE,2,AACHEN(RWTH),6.1,50.76,86/05/04,0.0,0.03,
57,DE,2,AACHEN(RWTH),6.1,50.76,86/05/05,0.0,0.02,
58,DE,2,AACHEN(RWTH),6.1,50.76,86/05/06,0.0,0.03,
59,DE,2,AACHEN(RWTH),6.1,50.76,86/05/07,0.0,0.008,
60,DE,2,AACHEN(RWTH),6.1,50.76,86/05/07,0.0,0.006,
61,DE,2,AACHEN(RWTH),6.1,50.76,86/05/08,0.0,0.0,
62,DE,2,AACHEN(RWTH),6.1,50.76,86/05/09,0.0,0.007,1.184
63,DE,2,AACHEN(RWTH),6.1,50.76,86/05/10,0.0,0.0,
64,DE,2,AACHEN(RWTH),6.1,50.76,86/05/11,0.0,0.0,1.221
65,DE,2,AACHEN(RWTH),6.1,50.76,86/05/12,0.0,0.001,
66,DE,2,AACHEN(RWTH),6.1,50.76,86/05/13,0.0,0.001,0.411
67,DE,2,ANSBACH,10.59,49.3,86/04/29,0.69,0.0,0.56
68,DE,2,ANSBACH,10.59,49.3,86/04/30,5.8,0.0,2.9
69,DE,2,ANSBACH,10.59,49.3,86/05/01,5.626,0.0,3.014
70,DE,2,ANSBACH,10.59,49.3,86/05/02,2.9,0.0,2.17
71,DE,2,ANSBACH,10.59,49.3,86/05/03,1.4,0.0,0.96
72,DE,2,ANSBACH,10.59,49.3,86/05/04,0.367,0.0,0.263
73,DE,2,ANSBACH,10.59,49.3,86/05/05,0.622,0.0,0.625
74,DE,2,ANSBACH,10.59,49.3,86/05/06,0.148,0.0,0.11
75,DE,2,ANSBACH,10.59,49.3,86/05/07,0.038,0.0,0.022
76,DE,2,BERLIN-WEST,13.42,52.5,86/04/29,0.088,0.0,0.0012
77,DE,2,BERLIN-WEST,13.42,52.5,86/04/30,2.64,1.021,
78,DE,2,BERLIN-WEST,13.42,52.5,86/05/01,0.85,0.318,0.0
79,DE,2,BERLIN-WEST,13.42,52.5,86/05/02,0.09,0.0037,
80,DE,2,BERLIN-WEST,13.42,52.5,86/05/03,0.215,0.0026,0.0026
81,DE,2,BERLIN-WEST,13.42,52.5,86/05/04,0.814,0.115,
82,DE,2,BERLIN-WEST,13.42,52.5,86/05/05,0.533,0.118,0.0015
83,DE,2,BERLIN-WEST,13.42,52.5,86/05/06,0.451,0.04,
84,DE,2,BERLIN-WEST,13.42,52.5,86/05/07,0.728,0.087,0.00154
85,DE,2,BERLIN-WEST,13.42,52.5,86/05/08,0.26,0.115,
86,DE,2,BERLIN-WEST,13.42,52.5,86/05/09,0.012,0.0011,0.0
87,DE,2,BERLIN-WEST,13.42,52.5,86/05/10,0.01,0.00037,
88,DE,2,BERLIN-WEST,13.42,52.5,86/05/11,0.0063,0.00074,0.14
89,DE,2,BERLIN-WEST,13.42,52.5,86/05/12,0.0053,0.00077,
90,DE,2,BERLIN-WEST,13.42,52.5,86/05/19,0.0074,0.00204,2.0
91,DE,2,BERLIN-WEST,13.42,52.5,86/05/26,0.0012,0.00057,
92,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/04/29,2.2,0.0,0.83
93,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/04/30,19.65,0.0,11.1
94,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/05/01,15.6,0.0,8.8
95,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/05/02,1.38,0.0,0.55
96,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/05/03,1.31,0.0,1.42
97,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/05/04,1.25,0.0,1.12
98,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/05/05,0.77,0.0,0.59
99,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/05/06,0.49,0.0,0.36
100,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/05/07,0.5,0.0,0.36
101,DE,2,BROTJACKLRIEGEL,12.78,49.2,86/05/08,0.025,0.0,0.027
102,DE,2,FREIBURG(BZS),7.87,48.0,86/04/30,0.76,0.15,0.56
103,DE,2,FREIBURG(BZS),7.87,48.0,86/05/01,0.77,0.078,
104,DE,2,FREIBURG(BZS),7.87,48.0,86/05/01,2.1,0.34,1.1
105,DE,2,FREIBURG(BZS),7.87,48.0,86/05/01,3.8,1.09,
106,DE,2,FREIBURG(BZS),7.87,48.0,86/05/02,5.7,2.1,0.89
107,DE,2,FREIBURG(BZS),7.87,48.0,86/05/02,5.0,1.8,
108,DE,2,FREIBURG(BZS),7.87,48.0,86/05/02,3.9,1.4,0.53
109,DE,2,FREIBURG(BZS),7.87,48.0,86/05/02,2.6,0.41,
110,DE,2,FREIBURG(BZS),7.87,48.0,86/05/03,1.3,0.35,0.38
111,DE,2,FREIBURG(BZS),7.87,48.0,86/05/03,1.46,0.33,
112,DE,2,FREIBURG(BZS),7.87,48.0,86/05/04,0.36,0.11,0.05
113,DE,2,FREIBURG(BZS),7.87,48.0,86/05/05,0.13,0.03,
114,DE,2,FREIBURG(BZS),7.87,48.0,86/05/06,0.13,0.03,0.04
115,DE,2,FREIBURG(BZS),7.87,48.0,86/05/06,0.18,0.04,
116,DE,2,FREIBURG(BZS),7.87,48.0,86/05/07,0.089,0.021,0.07
117,DE,2,FREIBURG(BZS),7.87,48.0,86/05/07,0.015,0.0016,
118,DE,2,FREIBURG(BZS),7.87,48.0,86/05/08,0.012,0.0019,0.02
119,DE,2,FREIBURG(BZS),7.87,48.0,86/05/08,0.015,0.0022,
120,DE,2,FREIBURG(BZS),7.87,48.0,86/05/09,0.013,0.0013,0.01
121,DE,2,FREIBURG(BZS),7.87,48.0,86/05/10,0.01,0.0014,
122,DE,2,FREIBURG(BZS),7.87,48.0,86/05/11,0.0035,0.0,0.02
123,DE,2,FREIBURG(BZS),7.87,48.0,86/05/12,0.0002,0.0,
124,DE,2,FREIBURG(BZS),7.87,48.0,86/05/13,0.0029,0.0,0.01
125,DE,2,FREIBURG(BZS),7.87,48.0,86/05/14,0.003,0.0,
126,DE,2,FREIBURG(BZS),7.87,48.0,86/05/15,0.0025,0.0,0.006
127,DE,2,FREIBURG(DWD),7.87,48.0,86/05/01,0.059,0.0074,
128,DE,2,FREIBURG(DWD),7.87,48.0,86/05/02,5.66,2.257,0.008
129,DE,2,FREIBURG(DWD),7.87,48.0,86/05/03,1.7,0.481,
130,DE,2,FREIBURG(DWD),7.87,48.0,86/05/04,5.44,1.258,0.003
131,DE,2,FREIBURG(DWD),7.87,48.0,86/05/05,0.226,0.063,
132,DE,2,FREIBURG(DWD),7.87,48.0,86/05/09,0.222,0.104,0.005
133,DE,2,FREIBURG(DWD),7.87,48.0,86/05/10,0.025,0.0041,
134,DE,2,FREIBURG(DWD),7.87,48.0,86/05/16,0.0048,0.001,
135,DE,2,FREIBURG(DWD),7.87,48.0,86/05/23,0.003,0.0013,
136,DE,2,FREIBURG(DWD),7.87,48.0,86/05/30,0.0017,0.0016,
137,DE,2,GOETTINGEN,9.95,51.53,86/04/30,0.0026,0.0,0.0012
138,DE,2,GOETTINGEN,9.95,51.53,86/05/02,0.0387,0.0,0.0049
139,DE,2,GOETTINGEN,9.95,51.53,86/05/02,4.2,0.62,1.3
140,DE,2,GOETTINGEN,9.95,51.53,86/05/03,0.89,0.0,0.27
141,DE,2,GOETTINGEN,9.95,51.53,86/05/04,1.1,0.2,0.45
142,DE,2,GOETTINGEN,9.95,51.53,86/05/05,0.79,0.15,0.31
143,DE,2,GOETTINGEN,9.95,51.53,86/05/05,2.0,0.34,0.86
144,DE,2,GOETTINGEN,9.95,51.53,86/05/06,0.57,0.0,0.39
145,DE,2,GOETTINGEN,9.95,51.53,86/05/06,0.62,0.11,0.23
146,DE,2,GOETTINGEN,9.95,51.53,86/05/07,0.3,0.08,0.16
147,DE,2,GOETTINGEN,9.95,51.53,86/05/07,0.082,0.009,0.017
148,DE,2,GOETTINGEN,9.95,51.53,86/05/09,0.03,0.0019,0.0039
149,DE,2,GOETTINGEN,9.95,51.53,86/05/12,0.0085,0.0008,0.0016
150,DE,2,GOETTINGEN,9.95,51.53,86/05/13,0.012,0.0027,0.0041
151,DE,2,GOETTINGEN,9.95,51.53,86/05/14,0.009,0.0011,0.0018
152,DE,2,GOETTINGEN,9.95,51.53,86/05/15,0.0072,0.0007,0.0016
153,DE,2,GOETTINGEN,9.95,51.53,86/05/16,0.0062,0.0016,0.0035
154,DE,2,GOETTINGEN,9.95,51.53,86/05/18,0.0047,0.0017,0.0033
155,DE,2,GOETTINGEN,9.95,51.53,86/05/20,0.0027,0.0011,0.002
156,DE,2,GOETTINGEN,9.95,51.53,86/05/21,0.003,0.0015,0.0028
157,DE,2,GOETTINGEN,9.95,51.53,86/05/22,0.0021,0.0008,0.0015
158,DE,2,GOETTINGEN,9.95,51.53,86/05/23,0.003,0.0009,0.0023
159,DE,2,GOETTINGEN,9.95,51.53,86/05/25,0.0017,0.001,0.0018
160,DE,2,GOETTINGEN,9.95,51.53,86/05/26,0.0022,0.0009,0.002
161,DE,2,GOETTINGEN,9.95,51.53,86/05/27,0.0031,0.0013,0.0024
162,DE,2,GOETTINGEN,9.95,51.53,86/05/28,0.0023,0.0009,0.0018
163,DE,2,GOETTINGEN,9.95,51.53,86/05/29,0.0012,0.0007,0.0012
164,DE,2,GOETTINGEN,9.95,51.53,86/05/30,0.00091,0.00029,0.00068
165,DE,2,HANNOVER,9.73,52.38,86/05/01,0.001,0.0,0.0
166,DE,2,HANNOVER,9.73,52.38,86/05/02,0.018,0.0,0.0
167,DE,2,HANNOVER,9.73,52.38,86/05/03,0.389,0.037,0.074
168,DE,2,HANNOVER,9.73,52.38,86/05/04,0.629,0.093,0.189
169,DE,2,HANNOVER,9.73,52.38,86/05/05,0.444,0.067,0.13
170,DE,2,HANNOVER,9.73,52.38,86/05/06,0.392,0.107,0.226
171,DE,2,HANNOVER,9.73,52.38,86/05/07,0.192,0.046,0.093
172,DE,2,HANNOVER,9.73,52.38,86/05/08,0.02,0.002,0.004
173,DE,2,HANNOVER,9.73,52.38,86/05/09,0.01,0.0007,0.0015
174,DE,2,HANNOVER,9.73,52.38,86/05/10,0.008,0.0004,0.0015
175,DE,2,HANNOVER,9.73,52.38,86/05/11,0.004,0.0,0.001
176,DE,2,HANNOVER,9.73,52.38,86/05/12,0.0072,0.0007,0.0009
177,DE,2,HANNOVER,9.73,52.38,86/05/14,0.004,0.0007,0.0014
178,DE,2,HANNOVER,9.73,52.38,86/05/26,0.0021,0.0009,0.0019
179,DE,2,KARLSRUHE,8.67,49.0,86/04/30,0.0,0.005,0.016
180,DE,2,KARLSRUHE,8.67,49.0,86/05/01,0.0,0.0062,0.012
181,DE,2,KARLSRUHE,8.67,49.0,86/05/01,0.0,1.9,3.7
182,DE,2,KARLSRUHE,8.67,49.0,86/05/02,0.0,3.3,5.9
183,DE,2,KARLSRUHE,8.67,49.0,86/05/02,0.0,2.9,5.2
184,DE,2,KARLSRUHE,8.67,49.0,86/05/03,0.0,1.0,2.5
185,DE,2,KARLSRUHE,8.67,49.0,86/05/03,0.0,0.63,1.5
186,DE,2,KARLSRUHE,8.67,49.0,86/05/04,0.0,0.28,0.56
187,DE,2,KARLSRUHE,8.67,49.0,86/05/04,0.0,0.0037,0.069
188,DE,2,KARLSRUHE,8.67,49.0,86/05/05,0.0,0.088,0.17
189,DE,2,KARLSRUHE,8.67,49.0,86/05/05,0.0,0.08,0.13
190,DE,2,KARLSRUHE,8.67,49.0,86/05/06,0.0,0.049,0.095
191,DE,2,KARLSRUHE,8.67,49.0,86/05/06,0.0,0.051,0.11
192,DE,2,KARLSRUHE,8.67,49.0,86/05/07,0.0,0.032,0.078
193,DE,2,KARLSRUHE,8.67,49.0,86/05/08,0.0,0.0019,0.0027
194,DE,2,KARLSRUHE,8.67,49.0,86/05/09,0.0,0.0013,0.002
195,DE,2,KARLSRUHE,8.67,49.0,86/05/10,0.0,0.0022,0.0032
196,DE,2,KARLSRUHE,8.67,49.0,86/05/11,0.0,0.0,0.0017
197,DE,2,KARLSRUHE,8.67,49.0,86/05/12,0.0,0.0,0.00092
198,DE,2,KARLSRUHE,8.67,49.0,86/05/14,0.0,0.0,0.00081
199,DE,2,MEINERZHAGEN,7.65,51.11,86/05/01,0.715,0.0,0.368
200,DE,2,MEINERZHAGEN,7.65,51.11,86/05/02,1.921,0.0,1.064
201,DE,2,MEINERZHAGEN,7.65,51.11,86/05/03,1.379,0.0,0.757
202,DE,2,MEINERZHAGEN,7.65,51.11,86/05/04,0.354,0.0,0.18
203,DE,2,MEINERZHAGEN,7.65,51.11,86/05/05,0.425,0.0,0.309
204,DE,2,MEINERZHAGEN,7.65,51.11,86/05/06,0.213,0.0,0.179
205,DE,2,MEINERZHAGEN,7.65,51.11,86/05/07,0.222,0.0,0.077
206,DE,2,NEUHERBERG,11.58,48.13,86/04/30,1.1,0.26,0.59
207,DE,2,NEUHERBERG,11.58,48.13,86/04/30,21.0,4.0,9.2
208,DE,2,NEUHERBERG,11.58,48.13,86/04/30,9.3,1.7,3.7
209,DE,2,NEUHERBERG,11.58,48.13,86/05/01,6.5,1.8,3.5
210,DE,2,NEUHERBERG,11.58,48.13,86/05/01,13.0,4.1,7.5
211,DE,2,NEUHERBERG,11.58,48.13,86/05/01,14.0,2.4,4.5
212,DE,2,NEUHERBERG,11.58,48.13,86/05/02,3.8,1.1,2.1
213,DE,2,NEUHERBERG,11.58,48.13,86/05/02,4.2,1.1,2.1
214,DE,2,NEUHERBERG,11.58,48.13,86/05/02,2.7,0.53,0.96
215,DE,2,NEUHERBERG,11.58,48.13,86/05/03,1.4,0.44,0.8
216,DE,2,NEUHERBERG,11.58,48.13,86/05/04,0.89,0.27,0.58
217,DE,2,NEUHERBERG,11.58,48.13,86/05/05,0.6,0.19,0.46
218,DE,2,NEUHERBERG,11.58,48.13,86/05/06,0.32,0.09,0.12
219,DE,2,NEUHERBERG,11.58,48.13,86/05/07,0.36,0.12,0.3
220,DE,2,NEUHERBERG,11.58,48.13,86/05/08,0.13,0.036,0.077
221,DE,2,NEUHERBERG,11.58,48.13,86/05/09,0.014,0.0016,0.0042
222,DE,2,NEUHERBERG,11.58,48.13,86/05/10,0.016,0.0024,0.0043
223,DE,2,NEUHERBERG,11.58,48.13,86/05/11,0.013,0.0,0.0051
224,DE,2,NEUHERBERG,11.58,48.13,86/05/12,0.0056,0.0027,0.0022
228,DE,2,NORDERNEY,7.15,53.71,86/05/02,0.248,0.0,0.089
229,DE,2,NORDERNEY,7.15,53.71,86/05/03,0.363,0.052,0.111
230,DE,2,NORDERNEY,7.15,53.71,86/05/04,0.44,0.115,0.229
231,DE,2,NORDERNEY,7.15,53.71,86/05/05,0.071,0.0,0.0063
232,DE,2,NORDERNEY,7.15,53.71,86/05/06,0.333,0.085,0.189
233,DE,2,NORDERNEY,7.15,53.71,86/05/07,0.028,0.0078,0.0166
234,DE,2,NORDERNEY,7.15,53.71,86/05/08,0.0066,0.0015,0.0018
235,DE,2,NORDERNEY,7.15,53.71,86/05/09,0.0046,0.00067,0.0015
236,DE,2,NORDERNEY,7.15,53.71,86/05/10,0.0037,0.00074,0.00074
237,DE,2,NORDERNEY,7.15,53.71,86/05/12,0.0015,0.00026,0.00048
238,DE,2,NORDERNEY,7.15,53.71,86/05/19,0.00152,0.00049,0.00095
239,DE,2,NORDERNEY,7.15,53.71,86/05/26,0.00107,0.00093,0.00189
240,DE,2,NORDERNEY,7.15,53.71,86/08/04,0.0,0.0,7e-05
241,DE,2,OFFENBACH,8.77,50.1,86/04/30,0.002,0.0006,0.0013
242,DE,2,OFFENBACH,8.77,50.1,86/05/01,0.011,0.001,0.002
243,DE,2,OFFENBACH,8.77,50.1,86/05/02,3.441,0.925,1.443
244,DE,2,OFFENBACH,8.77,50.1,86/05/03,1.04,0.3,0.44
245,DE,2,OFFENBACH,8.77,50.1,86/05/04,0.85,0.26,0.41
246,DE,2,OFFENBACH,8.77,50.1,86/05/05,0.37,0.1,0.16
247,DE,2,OFFENBACH,8.77,50.1,86/05/06,0.141,0.041,0.074
248,DE,2,OFFENBACH,8.77,50.1,86/05/07,0.13,0.044,0.074
249,DE,2,OFFENBACH,8.77,50.1,86/05/08,0.016,0.002,0.003
250,DE,2,OFFENBACH,8.77,50.1,86/05/09,0.009,0.001,0.0
251,DE,2,OFFENBACH,8.77,50.1,86/05/10,0.007,0.0007,0.0015
252,DE,2,OFFENBACH,8.77,50.1,86/05/11,0.006,0.0007,0.0015
253,DE,2,OFFENBACH,8.77,50.1,86/05/12,0.009,0.0012,0.0024
254,DE,2,OFFENBACH,8.77,50.1,86/05/14,0.005,0.0008,0.0018
255,DE,2,OFFENBACH,8.77,50.1,86/05/19,0.004,0.001,0.0029
256,DE,2,OFFENBACH,8.77,50.1,86/05/29,0.002,0.001,0.0022
257,DE,2,ROTTENBURG,8.94,48.46,86/04/30,0.62,0.0,0.2
258,DE,2,ROTTENBURG,8.94,48.46,86/05/01,4.787,0.0,2.94
259,DE,2,ROTTENBURG,8.94,48.46,86/05/02,3.286,0.0,2.434
260,DE,2,ROTTENBURG,8.94,48.46,86/05/03,1.464,0.0,0.827
261,DE,2,ROTTENBURG,8.94,48.46,86/05/04,0.242,0.0,0.139
262,DE,2,ROTTENBURG,8.94,48.46,86/05/05,0.201,0.0,0.149
263,DE,2,ROTTENBURG,8.94,48.46,86/05/06,0.364,0.0,0.24
264,DE,2,STARNBERG,11.34,48.0,86/04/30,5.664,0.0,2.332
265,DE,2,STARNBERG,11.34,48.0,86/05/01,7.52,0.0,4.5
266,DE,2,STARNBERG,11.34,48.0,86/05/02,2.7,0.0,1.76
267,DE,2,STARNBERG,11.34,48.0,86/05/03,2.83,0.0,1.6
268,DE,2,STARNBERG,11.34,48.0,86/05/04,0.63,0.0,0.42
269,DE,2,STARNBERG,11.34,48.0,86/05/06,0.97,0.0,0.62
270,DE,2,STARNBERG,11.34,48.0,86/05/07,0.31,0.0,0.26
271,DE,2,WALDHOF,10.75,52.81,86/05/02,0.16,0.0,0.05
272,DE,2,WALDHOF,10.75,52.81,86/05/03,0.22,0.0,0.03
273,DE,2,WALDHOF,10.75,52.81,86/05/04,0.58,0.0,0.34
274,DE,2,WALDHOF,10.75,52.81,86/05/05,0.55,0.0,0.28
275,DE,2,WALDHOF,10.75,52.81,86/05/06,0.76,0.0,0.2
276,DE,2,WALDHOF,10.75,52.81,86/05/07,0.3,0.0,0.13
277,F,3,CADARACHE,5.75,43.71,86/05/01,0.3,0.0008,0.02
278,F,3,CADARACHE,5.75,43.71,86/05/02,6.299999,0.18,0.41
279,F,3,CADARACHE,5.75,43.71,86/05/03,5.9,0.4,0.94
280,F,3,CADARACHE,5.75,43.71,86/05/04,6.599999,0.5,1.099999
281,F,3,CADARACHE,5.75,43.71,86/05/05,1.4,0.1,0.31
282,F,3,CADARACHE,5.75,43.71,86/05/06,0.5,0.06,0.1
283,F,3,CADARACHE,5.75,43.71,86/05/07,0.025,0.0073,0.014
284,F,3,CADARACHE,5.75,43.71,86/05/09,0.15,0.001,0.002
285,F,3,CADARACHE,5.75,43.71,86/05/10,0.06,0.0,0.0
286,F,3,CADARACHE,5.75,43.71,86/05/11,0.06,0.0,0.0
287,F,3,CHINON,0.25,47.15,86/05/02,1.5,0.36,0.65
288,F,3,CHINON,0.25,47.15,86/05/03,0.24,0.07,0.16
289,F,3,CHINON,0.25,47.15,86/05/04,0.0067,0.0,0.0
290,F,3,CHINON,0.25,47.15,86/05/05,0.0043,0.0,0.0
291,F,3,CHINON,0.25,47.15,86/05/06,0.0038,0.0,0.0
292,F,3,CHINON,0.25,47.15,86/05/07,0.015,0.0029,0.005
293,F,3,CHINON,0.25,47.15,86/05/08,0.014,0.0033,0.0085
294,F,3,CHINON,0.25,47.15,86/05/09,0.011,0.0024,0.0038
295,F,3,CHINON,0.25,47.15,86/05/10,0.0033,0.0,0.0
296,F,3,CHINON,0.25,47.15,86/05/11,0.0021,0.0,0.0
297,F,3,CHINON,0.25,47.15,86/05/12,0.0049,0.0,0.0
298,F,3,CHINON,0.25,47.15,86/05/13,0.004,0.0,0.0
299,F,3,CHINON,0.25,47.15,86/05/14,0.0062,0.0,0.0
300,F,3,CHINON,0.25,47.15,86/05/15,0.0052,0.0,0.0
301,F,3,CHINON,0.25,47.15,86/05/16,0.0044,0.0,0.0
302,F,3,CHINON,0.25,47.15,86/05/17,0.0038,0.0,0.0
303,F,3,CHINON,0.25,47.15,86/05/18,0.0036,0.0,0.0
304,F,3,CHINON,0.25,47.15,86/05/19,0.0058,0.0,0.0
305,F,3,CHOOZ,4.81,50.1,86/05/02,5.5,1.599999,3.0
306,F,3,CHOOZ,4.81,50.1,86/05/03,1.9,0.63,1.099999
307,F,3,CHOOZ,4.81,50.1,86/05/04,0.72,0.16,0.31
308,F,3,CHOOZ,4.81,50.1,86/05/05,0.13,0.03,0.07
309,F,3,CHOOZ,4.81,50.1,86/05/06,0.07,0.03,0.06
310,F,3,CHOOZ,4.81,50.1,86/05/07,0.057,0.013,0.022
311,F,3,CHOOZ,4.81,50.1,86/05/08,0.0058,0.0052,0.002
312,F,3,CHOOZ,4.81,50.1,86/05/09,0.005,0.0,0.0042
313,F,3,CHOOZ,4.81,50.1,86/05/10,0.0055,0.0,0.004
314,F,3,CHOOZ,4.81,50.1,86/05/11,0.0055,0.0,0.004
315,F,3,CHOOZ,4.81,50.1,86/05/12,0.01,0.0,0.004
316,F,3,CHOOZ,4.81,50.1,86/05/13,0.0055,0.0,0.001
317,F,3,CHOOZ,4.81,50.1,86/05/15,0.005,0.0,0.004
318,F,3,CRUAS,4.8,44.63,86/05/02,0.36,0.07,0.095
319,F,3,CRUAS,4.8,44.63,86/05/03,0.95,0.23,0.3
320,F,3,CRUAS,4.8,44.63,86/05/04,0.6,0.18,0.3
321,F,3,CRUAS,4.8,44.63,86/05/05,0.22,0.07,0.11
322,F,3,CRUAS,4.8,44.63,86/05/06,0.11,0.065,0.0
323,F,3,CRUAS,4.8,44.63,86/05/07,0.016,0.0087,0.0
324,F,3,CRUAS,4.8,44.63,86/05/08,0.0058,0.0,0.0
325,F,3,CRUAS,4.8,44.63,86/05/09,0.012,0.0,0.0
326,F,3,CRUAS,4.8,44.63,86/05/10,0.0065,0.0018,0.0
327,F,3,CRUAS,4.8,44.63,86/05/11,0.003,0.0,0.0
328,F,3,CRUAS,4.8,44.63,86/05/12,0.0018,0.0,0.0
329,F,3,CRUAS,4.8,44.63,86/05/13,0.0019,0.0,0.001
330,F,3,CRUAS,4.8,44.63,86/05/14,0.007,0.0,0.0014
331,F,3,CRUAS,4.8,44.63,86/05/15,0.0046,0.0,0.0011
332,F,3,CRUAS,4.8,44.63,86/05/16,0.0028,0.0,0.0
333,F,3,CRUAS,4.8,44.63,86/05/17,0.0017,0.0,0.001
334,F,3,CRUAS,4.8,44.63,86/05/18,0.0016,0.0,0.001
335,F,3,CRUAS,4.8,44.63,86/05/19,0.0015,0.0,0.0
336,F,3,CRUAS,4.8,44.63,86/05/20,0.0013,0.0,0.0
337,F,3,DAMPIERRE EN BURLY,2.51,47.71,86/05/01,0.0011,,
